Reporte de valorizado;Fecha Corte;8/09/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Codigo Articulo;Descripcion;Nombre Comercial;Cod Barras;Invima;CUM;CODIGO ATC;Unidades;Grupo;Sub Grupo;Familia;cod Bod;Bodega;ID Sistema;Estado;Presentacion;Embalaje;Principio Activo;Forma Farmaceutica;Concentracion;Unidad Medida Rips;Codigo Parametro contable;Descripcion Parametro contable;% IVA;Alto Costo;Cadena de Frio;Categoria;Precio Maximo;Precio Maximo VMR;Controlado;Costo Promedio;Ult Costo Compras;Valorizado Total;Mercancia en Consignación
;N00012;ENSURE ADVANCE LTA X 850 G CJA X 12 - INSTITUCIONAL;ENSURE ADVANCE;7703186030108;RSA-004359-2017;;;3;ABBOTT;General;General;509;DISP. MENNAR 5;16746;N;LATA;12;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;75038,2474;74942;225114,7422;NO
;N00012;ENSURE ADVANCE LTA X 850 G CJA X 12 - INSTITUCIONAL;ENSURE ADVANCE;7703186030108;RSA-004359-2017;;;8;ABBOTT;General;General;524;DISP. MENNAR 2;16746;N;LATA;12;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;75038,2474;74942;600305,9792;NO
;N00013;ENSURE CLINICAL 1.5 KCAL BOT X 500 ML CJA X 24 - INSTITUCIONAL;ENSURE CLINICAL LPC;7703186032799;RSA-006127-2018;;;48;ABBOTT;General;General;284;Disp. MENNAR SANTANDER 1;16747;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;26852,3027;27167;1288910,53;NO
;N00013;ENSURE CLINICAL 1.5 KCAL BOT X 500 ML CJA X 24 - INSTITUCIONAL;ENSURE CLINICAL LPC;7703186032799;RSA-006127-2018;;;142;ABBOTT;General;General;509;DISP. MENNAR 5;16747;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;26852,3027;27167;3813026,983;NO
;N00013;ENSURE CLINICAL 1.5 KCAL BOT X 500 ML CJA X 24 - INSTITUCIONAL;ENSURE CLINICAL LPC;7703186032799;RSA-006127-2018;;;176;ABBOTT;General;General;524;DISP. MENNAR 2;16747;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;26852,3027;27167;4726005,275;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;73;ABBOTT;General;General;284;Disp. MENNAR SANTANDER 1;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;804648,3984;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;180;ABBOTT;General;General;304;Disp. MENNAR MIRANDA 1;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;1984064,544;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;21;ABBOTT;General;General;332;Disp. MENNAR CALOTO 1;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;231474,1968;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;150;ABBOTT;General;General;475;DISP. MENNAR 4;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;1653387,12;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;37;ABBOTT;General;General;509;DISP. MENNAR 5;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;407835,4896;NO
;N00014;ENSURE CLINICAL BOT X 220 ML CJA X 30 - INSTITUCIONAL;ENSURE CLINICAL;7703186031433;RSA-001241-2016;;;414;ABBOTT;General;General;524;DISP. MENNAR 2;16748;N;FRASCO;30;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;11022,5808;11030;4563348,451;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;8;ABBOTT;General;General;280;DISP. MENNAR 1;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;60939,08;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;60;ABBOTT;General;General;296;Disp. MENNAR GUAPI 1;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;457043,1;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;232;ABBOTT;General;General;336;Disp. MENNAR VILLA RICA 1;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;1767233,32;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;39;ABBOTT;General;General;395;DISP. MENNAR ALMAGUER 1;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;297078,015;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;50;ABBOTT;General;General;475;DISP. MENNAR 4;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;380869,25;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;57;ABBOTT;General;General;509;DISP. MENNAR 5;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;434190,945;NO
;N00017;ENSURE LIQUIDO BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE LIQUIDO;8710428019561;RSiA16I186115;;;22;ABBOTT;General;General;524;DISP. MENNAR 2;16751;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7617,385;7666;167582,47;NO
;N00018;ENSURE PLUS HN 1.5 BOT X 1000 ML CJA X 8 - INSTITUCIONAL;ENSURE PLUS HN 1.5;7703186029904;RSA-001507-2016;;;24;ABBOTT;General;General;288;Disp. MENNAR PUERTO TEJADA  1;16752;N;FRASCO;8;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;36348,8614;36506;872372,6736;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;34;ABBOTT;General;General;280;DISP. MENNAR 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;291681,427;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;168;ABBOTT;General;General;284;Disp. MENNAR SANTANDER 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;1441249,404;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;24;ABBOTT;General;General;296;Disp. MENNAR GUAPI 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;205892,772;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;95;ABBOTT;General;General;304;Disp. MENNAR MIRANDA 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;814992,2225;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;76;ABBOTT;General;General;312;Disp. MENNAR TIMBIO 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;651993,778;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;23;ABBOTT;General;General;336;Disp. MENNAR VILLA RICA 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;197313,9065;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;14;ABBOTT;General;General;395;DISP. MENNAR ALMAGUER 1;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;120104,117;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;381;ABBOTT;General;General;475;DISP. MENNAR 4;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;3268547,756;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;104;ABBOTT;General;General;495;BODEGA PRINCIPAL CEDI;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;892202,012;NO
;N00019;ENSURE PLUS HN 1.5 BOT X 220 ML CJA X 24 - INSTITUCIONAL;ENSURE PLUS HN;8710428017987;RSA-001507-2016;;;147;ABBOTT;General;General;524;DISP. MENNAR 2;16753;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;8578,8655;8586;1261093,229;NO
;N00021;ENSURE POLVO LTA X 400 G CJA X 24 VAINILLA - INSTITUCIONAL;ENSURE;8427030003153;RSA-006275-2018;;;8;ABBOTT;General;General;320;Disp. MENNAR ARGELIA 1;16755;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;34056,3643;39492;272450,9144;NO
;N00021;ENSURE POLVO LTA X 400 G CJA X 24 VAINILLA - INSTITUCIONAL;ENSURE;8427030003153;RSA-006275-2018;;;4;ABBOTT;General;General;486;DISP. MENNAR PIAMONTE 1;16755;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;34056,3643;39492;136225,4572;NO
;N00021;ENSURE POLVO LTA X 400 G CJA X 24 VAINILLA - INSTITUCIONAL;ENSURE;8427030003153;RSA-006275-2018;;;14;ABBOTT;General;General;495;BODEGA PRINCIPAL CEDI;16755;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;34056,3643;39492;476789,1002;NO
;N00021;ENSURE POLVO LTA X 400 G CJA X 24 VAINILLA - INSTITUCIONAL;ENSURE;8427030003153;RSA-006275-2018;;;24;ABBOTT;General;General;509;DISP. MENNAR 5;16755;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;34056,3643;39492;817352,7432;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;150;ABBOTT;General;General;284;Disp. MENNAR SANTANDER 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;1157881,02;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;260;ABBOTT;General;General;288;Disp. MENNAR PUERTO TEJADA  1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;2006993,768;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;13;ABBOTT;General;General;296;Disp. MENNAR GUAPI 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;100349,6884;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;38;ABBOTT;General;General;304;Disp. MENNAR MIRANDA 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;293329,8584;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;30;ABBOTT;General;General;332;Disp. MENNAR CALOTO 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;231576,204;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;60;ABBOTT;General;General;365;Disp. MENNAR GUACHENE 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;463152,408;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;22;ABBOTT;General;General;373;Disp. MENNAR SUAREZ 1;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;169822,5496;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;315;ABBOTT;General;General;475;DISP. MENNAR 4;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;2431550,142;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;678;ABBOTT;General;General;495;BODEGA PRINCIPAL CEDI;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;5233622,21;NO
;N00022;ENSURE TWOCAL 2.0 KCAL/ML FCO RPB X 200 ML CJA X 30 - INSTITUCIONAL;ENSURE TWOCAL;8710428022899;RSA-0022083-2022;;;23;ABBOTT;General;General;509;DISP. MENNAR 5;16756;N;FRASCO;1;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;7719,2068;7682;177541,7564;NO
;N00024;FORMULA TERAPEUTICA F - 100  LTA X 400 G CJA X 24 - INSTITUCIONAL;F - 100;7703460027336;RSA-001754-2016;;;1;SANUTEAM;General;General;280;DISP. MENNAR 1;16758;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;61607,2398;59200;61607,2398;NO
;N00024;FORMULA TERAPEUTICA F - 100  LTA X 400 G CJA X 24 - INSTITUCIONAL;F - 100;7703460027336;RSA-001754-2016;;;1;SANUTEAM;General;General;284;Disp. MENNAR SANTANDER 1;16758;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;61607,2398;59200;61607,2398;NO
;N00024;FORMULA TERAPEUTICA F - 100  LTA X 400 G CJA X 24 - INSTITUCIONAL;F - 100;7703460027336;RSA-001754-2016;;;1;SANUTEAM;General;General;288;Disp. MENNAR PUERTO TEJADA  1;16758;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;61607,2398;59200;61607,2398;NO
;N00024;FORMULA TERAPEUTICA F - 100  LTA X 400 G CJA X 24 - INSTITUCIONAL;F - 100;7703460027336;RSA-001754-2016;;;24;SANUTEAM;General;General;495;BODEGA PRINCIPAL CEDI;16758;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;61607,2398;59200;1478573,755;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;2;SANUTEAM;General;General;280;DISP. MENNAR 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;140175,2;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;284;Disp. MENNAR SANTANDER 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;288;Disp. MENNAR PUERTO TEJADA  1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;304;Disp. MENNAR MIRANDA 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;312;Disp. MENNAR TIMBIO 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;320;Disp. MENNAR ARGELIA 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;328;Disp. MENNAR PATIA 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00025;FORMULA TERAPEUTICA F - 75 LTA X 400 G CJA X 24 - INSTITUCIONAL;F-75;7703460025790;RSA-001764-2016;;;1;SANUTEAM;General;General;369;Disp. MENNAR SILVIA 1;16759;N;LATA;24;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;70087,6;73000;70087,6;NO
;N00026;FORTINI LTA X 400 G CJA X 12 LTA - INSTITUCIONAL;FORTINI;7795323000723;RSA-0011568-2021;;;24;NUTRICIA;General;General;495;BODEGA PRINCIPAL CEDI;16760;N;LATA;12;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;47311,7853;48352;1135482,847;NO
;N00026;FORTINI LTA X 400 G CJA X 12 LTA - INSTITUCIONAL;FORTINI;7795323000723;RSA-0011568-2021;;;4;NUTRICIA;General;General;509;DISP. MENNAR 5;16760;N;LATA;12;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;47311,7853;48352;189247,1412;NO
;N00026;FORTINI LTA X 400 G CJA X 12 LTA - INSTITUCIONAL;FORTINI;7795323000723;RSA-0011568-2021;;;8;NUTRICIA;General;General;524;DISP. MENNAR 2;16760;N;LATA;12;;;;G;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;47311,7853;48352;378494,2824;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;18;FRESENIUS;General;General;280;DISP. MENNAR 1;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;122310,0738;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;24;FRESENIUS;General;General;296;Disp. MENNAR GUAPI 1;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;163080,0984;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;18;FRESENIUS;General;General;300;Disp. MENNAR TIMBIQUI 1;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;122310,0738;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;42;FRESENIUS;General;General;312;Disp. MENNAR TIMBIO 1;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;285390,1722;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;42;FRESENIUS;General;General;381;Disp. MENNAR CAJIBIO 1;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;285390,1722;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;52;FRESENIUS;General;General;475;DISP. MENNAR 4;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;353340,2132;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;108;FRESENIUS;General;General;495;BODEGA PRINCIPAL CEDI;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;733860,4428;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;289;FRESENIUS;General;General;509;DISP. MENNAR 5;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;1963756,185;NO
;N00028;FREBINI ENERGY FIBER DRINK 1.5 KCAL BOT X 200 ML CJA X 24 - INSTITUCIONAL;FREBINI ENERGY FIBER DRINK;4051895018430;RSA-002940-2017;;;39;FRESENIUS;General;General;524;DISP. MENNAR 2;16762;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;6795,0041;6744;265005,1599;NO
;N00029;FRESUBIN 2.0 KCAL DRINK BOT X 200 ML FRUTOS DEL BOSQUE - INSTITUCIONAL;FRESUBIN 2KCAL DRINK;4051895055008;RSA-0030137-2024;;;110;FRESENIUS;General;General;280;DISP. MENNAR 1;16763;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;10312;10312;1134320;NO
;N00029;FRESUBIN 2.0 KCAL DRINK BOT X 200 ML FRUTOS DEL BOSQUE - INSTITUCIONAL;FRESUBIN 2KCAL DRINK;4051895055008;RSA-0030137-2024;;;25;FRESENIUS;General;General;475;DISP. MENNAR 4;16763;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;10312;10312;257800;NO
;N00029;FRESUBIN 2.0 KCAL DRINK BOT X 200 ML FRUTOS DEL BOSQUE - INSTITUCIONAL;FRESUBIN 2KCAL DRINK;4051895055008;RSA-0030137-2024;;;149;FRESENIUS;General;General;495;BODEGA PRINCIPAL CEDI;16763;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;10312;10312;1536488;NO
;N00029;FRESUBIN 2.0 KCAL DRINK BOT X 200 ML FRUTOS DEL BOSQUE - INSTITUCIONAL;FRESUBIN 2KCAL DRINK;4051895055008;RSA-0030137-2024;;;30;FRESENIUS;General;General;509;DISP. MENNAR 5;16763;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;10312;10312;309360;NO
;N00030;FRESUBIN HEPA DRINK BOT X 200 ML CJA X 24 CAPUCHINO - INSTITUCIONAL;FRESUBIN HEPA DRINK;4051895039190;RSA-003252-2017;;;249;FRESENIUS;General;General;475;DISP. MENNAR 4;16764;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;16799,9666;16735;4183191,683;NO
;N00030;FRESUBIN HEPA DRINK BOT X 200 ML CJA X 24 CAPUCHINO - INSTITUCIONAL;FRESUBIN HEPA DRINK;4051895039190;RSA-003252-2017;;;749;FRESENIUS;General;General;495;BODEGA PRINCIPAL CEDI;16764;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;16799,9666;16735;12583174,98;NO
;N00030;FRESUBIN HEPA DRINK BOT X 200 ML CJA X 24 CAPUCHINO - INSTITUCIONAL;FRESUBIN HEPA DRINK;4051895039190;RSA-003252-2017;;;84;FRESENIUS;General;General;509;DISP. MENNAR 5;16764;N;FRASCO;24;;;;ML;1;INSUMOS EXCLUIDOS;0;N;N;Institucional;0;0;NO;16799,9666;16735;1411197,194;NO
